date,CPI level,city,category
2019-06-01,101.1835554673,ORURO,Salud
2019-07-01,101.6833995936,ORURO,Salud
2019-08-01,101.7994481468,ORURO,Salud
2019-09-01,101.7150447647,ORURO,Salud
2019-10-01,101.908382729,ORURO,Salud
2019-11-01,101.8996042517,ORURO,Salud
2019-12-01,101.8920389028,ORURO,Salud
2020-01-01,102.4431811813,ORURO,Salud
2020-02-01,102.4729017624,ORURO,Salud
2020-03-01,102.6402186208,ORURO,Salud
2020-04-01,102.6204667178,ORURO,Salud
2020-05-01,103.1319930981,ORURO,Salud
2020-06-01,103.2545848233,ORURO,Salud
2020-07-01,103.5221080218,ORURO,Salud
2020-08-01,108.2054429105,ORURO,Salud
2020-09-01,108.728677707,ORURO,Salud
2020-10-01,109.015382977,ORURO,Salud
2020-11-01,109.1155664465,ORURO,Salud
2020-12-01,109.1186216242,ORURO,Salud
2021-01-01,109.7728296186,ORURO,Salud
2021-02-01,110.0987195184,ORURO,Salud
2021-03-01,110.2143662873,ORURO,Salud
2021-04-01,110.2101547226,ORURO,Salud
2021-05-01,110.7031173417,ORURO,Salud
2021-06-01,110.7031173417,ORURO,Salud
2021-07-01,110.7031173,ORURO,Salud
2021-08-01,110.7031173417,ORURO,Salud
2021-09-01,110.8635182712,ORURO,Salud
2021-10-01,110.7426777044,ORURO,Salud
2021-11-01,110.7449506927,ORURO,Salud
2021-12-01,110.7449506927,ORURO,Salud
2022-01-01,110.7449506927,ORURO,Salud
2022-02-01,110.7449506927,ORURO,Salud
2022-03-01,110.7612617364,ORURO,Salud
2022-04-01,110.8179014766,ORURO,Salud
2022-05-01,110.8242926666,ORURO,Salud
2022-06-01,110.8597095119,ORURO,Salud
2022-07-01,110.719303412,ORURO,Salud
2022-08-01,110.719303412,ORURO,Salud
2022-09-01,110.7931223082,ORURO,Salud
2022-10-01,110.6452404538,ORURO,Salud
2022-11-01,111.0446593,ORURO,Salud
2022-12-01,111.2862573781,ORURO,Salud
2023-01-01,111.2892607385,ORURO,Salud
2023-02-01,111.5062825214,ORURO,Salud
2023-03-01,111.5680859439,ORURO,Salud
2023-04-01,111.5269477371,ORURO,Salud
2023-05-01,112.1696582118,ORURO,Salud
2023-06-01,112.5289829336,ORURO,Salud
2023-07-01,112.6962635,ORURO,Salud
2023-08-01,113.1351619535,ORURO,Salud
2023-09-01,113.1283915274,ORURO,Salud
2023-10-01,113.4570637775,ORURO,Salud
2023-11-01,113.9587201,ORURO,Salud
2023-12-01,114.2864599283,ORURO,Salud
2024-01-01,114.7905860816,ORURO,Salud
2024-02-01,115.2812234,ORURO,Salud
2024-03-01,115.3069619727,ORURO,Salud
2024-04-01,115.3949215711,ORURO,Salud
2024-05-01,115.5111525342,ORURO,Salud
2024-06-01,118.38102779970001,ORURO,Salud
2024-07-01,120.7926869256,ORURO,Salud
2024-08-01,122.1972089691,ORURO,Salud
2024-09-01,121.9663166645,ORURO,Salud
2024-10-01,122.3154193322,ORURO,Salud
2024-11-01,122.33569632,ORURO,Salud
2024-12-01,122.33569632,ORURO,Salud
2025-01-01,122.33569632,ORURO,Salud
2025-02-01,122.9890326686,ORURO,Salud
2025-03-01,123.0569845795,ORURO,Salud
2025-04-01,123.6160956806,ORURO,Salud
2025-05-01,124.4012682944,ORURO,Salud
2025-06-01,130.7482658171,ORURO,Salud
2025-07-01,137.3452916825,ORURO,Salud
2025-08-01,138.6005974579,ORURO,Salud
2025-09-01,140.3386058599,ORURO,Salud
2025-10-01,143.7536757387,ORURO,Salud
2025-11-01,144.0248644511,ORURO,Salud
2025-12-01,145.7098298136,ORURO,Salud
2026-01-01,145.3249711022,ORURO,Salud
2026-02-01,146.580066354,ORURO,Salud
2026-03-01,146.3993119014,ORURO,Salud
2026-04-01,145.6602330849,ORURO,Salud
2026-05-01,152.4067667411,ORURO,Salud
2026-06-01,155.686556479,ORURO,Salud
2026-07-01,155.0972441867,ORURO,Salud
2018-01-01,102.1609294014,ORURO,Transporte
2018-02-01,101.949386645,ORURO,Transporte
2018-03-01,100.9798040346,ORURO,Transporte
2018-04-01,104.4320433278,ORURO,Transporte
2018-05-01,105.6959774813,ORURO,Transporte
2018-06-01,105.3979673242,ORURO,Transporte
2018-07-01,106.5173322999,ORURO,Transporte
2018-08-01,106.4040930669,ORURO,Transporte
2018-09-01,105.7144300587,ORURO,Transporte
2018-10-01,105.6534237259,ORURO,Transporte
2018-11-01,105.6007343787,ORURO,Transporte
2018-12-01,106.1688387527,ORURO,Transporte
2019-01-01,105.7311528403,ORURO,Transporte
2019-02-01,104.8396598303,ORURO,Transporte
2019-03-01,106.0868951155,ORURO,Transporte
2019-04-01,105.9969719163,ORURO,Transporte
2019-05-01,105.8617058722,ORURO,Transporte
2019-06-01,106.8255874981,ORURO,Transporte
2019-07-01,107.7821564817,ORURO,Transporte
2019-08-01,107.1428491813,ORURO,Transporte
2019-09-01,107.1885181113,ORURO,Transporte
2019-10-01,108.3444994764,ORURO,Transporte
2019-11-01,108.2236268944,ORURO,Transporte
2019-12-01,108.3094648965,ORURO,Transporte
2020-01-01,108.541740978,ORURO,Transporte
2020-02-01,109.3290546082,ORURO,Transporte
2020-03-01,109.1066785359,ORURO,Transporte
2020-04-01,109.1066785359,ORURO,Transporte
2020-05-01,109.1066785359,ORURO,Transporte
2020-06-01,110.1957177842,ORURO,Transporte
2020-07-01,110.1112552078,ORURO,Transporte
2020-08-01,109.6746624412,ORURO,Transporte
2020-09-01,110.5898710537,ORURO,Transporte
2020-10-01,110.9352607083,ORURO,Transporte
2020-11-01,110.3560226896,ORURO,Transporte
2020-12-01,110.6251304186,ORURO,Transporte
2021-01-01,110.3041144985,ORURO,Transporte
2021-02-01,109.7157132397,ORURO,Transporte
2021-03-01,109.5259762978,ORURO,Transporte
2021-04-01,109.2687331244,ORURO,Transporte
2021-05-01,110.2656815615,ORURO,Transporte
2021-06-01,110.1832736094,ORURO,Transporte
2021-07-01,109.5706999,ORURO,Transporte
2021-08-01,109.7059761347,ORURO,Transporte
2021-09-01,110.3917171534,ORURO,Transporte
2021-10-01,111.0391282744,ORURO,Transporte
2021-11-01,109.6348378082,ORURO,Transporte
2021-12-01,109.7580113208,ORURO,Transporte
2022-01-01,108.8050728848,ORURO,Transporte
2022-02-01,109.7469365644,ORURO,Transporte
2022-03-01,111.7669047254,ORURO,Transporte
2022-04-01,111.1791890438,ORURO,Transporte
2022-05-01,110.9079307907,ORURO,Transporte
2022-06-01,111.4068073025,ORURO,Transporte
2022-07-01,111.2046618906,ORURO,Transporte
2022-08-01,111.2332975732,ORURO,Transporte
2022-09-01,111.4361275323,ORURO,Transporte
2022-10-01,112.6800984409,ORURO,Transporte
2022-11-01,113.464821,ORURO,Transporte
2022-12-01,114.3111656087,ORURO,Transporte
2023-01-01,114.7069635672,ORURO,Transporte
2023-02-01,115.4997855947,ORURO,Transporte
2023-03-01,116.4906949945,ORURO,Transporte
2023-04-01,116.5847376141,ORURO,Transporte
2023-05-01,116.0600756399,ORURO,Transporte
2023-06-01,116.3602669321,ORURO,Transporte
2023-07-01,116.5678689,ORURO,Transporte
2023-08-01,116.5468611488,ORURO,Transporte
2023-09-01,117.4346454994,ORURO,Transporte
2023-10-01,116.8720855733,ORURO,Transporte
2023-11-01,117.3199511,ORURO,Transporte
2023-12-01,119.0588064077,ORURO,Transporte
2024-01-01,118.7520644954,ORURO,Transporte
2024-02-01,122.0549796,ORURO,Transporte
2024-03-01,120.8535837544,ORURO,Transporte
2024-04-01,117.9788797802,ORURO,Transporte
2024-05-01,117.8388385632,ORURO,Transporte
2024-06-01,120.1041120989,ORURO,Transporte
2024-07-01,120.2706772064,ORURO,Transporte
2024-08-01,118.2364032582,ORURO,Transporte
2024-09-01,116.8541464267,ORURO,Transporte
2024-10-01,119.4228975046,ORURO,Transporte
2024-11-01,119.9504427585,ORURO,Transporte
2024-12-01,120.5480622959,ORURO,Transporte
2025-01-01,143.7037070818,ORURO,Transporte
2025-02-01,143.3238827861,ORURO,Transporte
2025-03-01,143.2624452278,ORURO,Transporte
2025-04-01,141.7321607921,ORURO,Transporte
2025-05-01,142.1988032275,ORURO,Transporte
2025-06-01,141.7815494212,ORURO,Transporte
2025-07-01,145.2764482913,ORURO,Transporte
2025-08-01,143.4817535273,ORURO,Transporte
2025-09-01,142.3727422055,ORURO,Transporte
2025-10-01,142.0985291407,ORURO,Transporte
2025-11-01,147.9432326087,ORURO,Transporte
2025-12-01,178.6733755436,ORURO,Transporte
2026-01-01,194.2481538013,ORURO,Transporte
2026-02-01,194.4466089,ORURO,Transporte
2026-03-01,195.0303398794,ORURO,Transporte
2026-04-01,191.6100921683,ORURO,Transporte
2026-05-01,191.9549663178,ORURO,Transporte
2026-06-01,192.9259587596,ORURO,Transporte
2026-07-01,192.8327805095,ORURO,Transporte
2018-01-01,103.9638556157,ORURO,Vivienda y servicios básicos
2018-02-01,104.1453676602,ORURO,Vivienda y servicios básicos
2018-03-01,103.8316654395,ORURO,Vivienda y servicios básicos
2018-04-01,104.5029501941,ORURO,Vivienda y servicios básicos
2018-05-01,104.419933393,ORURO,Vivienda y servicios básicos
2018-06-01,105.4303766851,ORURO,Vivienda y servicios básicos
2018-07-01,105.2402734891,ORURO,Vivienda y servicios básicos
2018-08-01,103.5582721585,ORURO,Vivienda y servicios básicos
2018-09-01,104.3148416989,ORURO,Vivienda y servicios básicos
2018-10-01,104.3130464691,ORURO,Vivienda y servicios básicos
2018-11-01,104.3904266629,ORURO,Vivienda y servicios básicos
2018-12-01,104.496198553,ORURO,Vivienda y servicios básicos
2019-01-01,104.5782532484,ORURO,Vivienda y servicios básicos
2019-02-01,104.7813881551,ORURO,Vivienda y servicios básicos
2019-03-01,104.7441841495,ORURO,Vivienda y servicios básicos
2019-04-01,104.6618871514,ORURO,Vivienda y servicios básicos
2019-05-01,104.3315237915,ORURO,Vivienda y servicios básicos
2019-06-01,104.8853532399,ORURO,Vivienda y servicios básicos
2019-07-01,104.5627182931,ORURO,Vivienda y servicios básicos
2019-08-01,104.0826451403,ORURO,Vivienda y servicios básicos
2019-09-01,103.7415198806,ORURO,Vivienda y servicios básicos
2019-10-01,103.3873539424,ORURO,Vivienda y servicios básicos
2019-11-01,103.3418941195,ORURO,Vivienda y servicios básicos
2019-12-01,103.5690135914,ORURO,Vivienda y servicios básicos
2020-01-01,103.8517713199,ORURO,Vivienda y servicios básicos
2020-02-01,103.6524592639,ORURO,Vivienda y servicios básicos
2020-03-01,103.5539360843,ORURO,Vivienda y servicios básicos
2020-04-01,103.6216851501,ORURO,Vivienda y servicios básicos
2020-05-01,103.6302254059,ORURO,Vivienda y servicios básicos
2020-06-01,103.6884023704,ORURO,Vivienda y servicios básicos
2020-07-01,103.7269582198,ORURO,Vivienda y servicios básicos
2020-08-01,103.8611237547,ORURO,Vivienda y servicios básicos
2020-09-01,104.0221433489,ORURO,Vivienda y servicios básicos
2020-10-01,104.3116894992,ORURO,Vivienda y servicios básicos
2020-11-01,104.1974002481,ORURO,Vivienda y servicios básicos
2020-12-01,104.1518099771,ORURO,Vivienda y servicios básicos
2021-01-01,104.9458556365,ORURO,Vivienda y servicios básicos
2021-02-01,105.0943661389,ORURO,Vivienda y servicios básicos
2021-03-01,104.899507904,ORURO,Vivienda y servicios básicos
2021-04-01,104.5799149781,ORURO,Vivienda y servicios básicos
2021-05-01,104.4427090194,ORURO,Vivienda y servicios básicos
2021-06-01,104.1717292605,ORURO,Vivienda y servicios básicos
2021-07-01,103.9087654,ORURO,Vivienda y servicios básicos
2021-08-01,103.749963189,ORURO,Vivienda y servicios básicos
2021-09-01,103.7754863546,ORURO,Vivienda y servicios básicos
2021-10-01,103.973016479,ORURO,Vivienda y servicios básicos
2021-11-01,103.9206889781,ORURO,Vivienda y servicios básicos
2021-12-01,103.6357365631,ORURO,Vivienda y servicios básicos
2022-01-01,103.5017922177,ORURO,Vivienda y servicios básicos
2022-02-01,103.677338657,ORURO,Vivienda y servicios básicos
2022-03-01,103.6047298076,ORURO,Vivienda y servicios básicos
2022-04-01,103.3935922203,ORURO,Vivienda y servicios básicos
2022-05-01,104.635859467,ORURO,Vivienda y servicios básicos
2022-06-01,103.667836742,ORURO,Vivienda y servicios básicos
2022-07-01,103.3664626806,ORURO,Vivienda y servicios básicos
2022-08-01,102.2665476503,ORURO,Vivienda y servicios básicos
2022-09-01,102.5785807318,ORURO,Vivienda y servicios básicos
2022-10-01,103.0826895463,ORURO,Vivienda y servicios básicos
2022-11-01,103.0307441,ORURO,Vivienda y servicios básicos
2022-12-01,102.8685041433,ORURO,Vivienda y servicios básicos
2023-01-01,103.045783656,ORURO,Vivienda y servicios básicos
2023-02-01,103.1682847492,ORURO,Vivienda y servicios básicos
2023-03-01,103.7409054604,ORURO,Vivienda y servicios básicos
2023-04-01,103.3401630109,ORURO,Vivienda y servicios básicos
2023-05-01,103.6902336453,ORURO,Vivienda y servicios básicos
2023-06-01,103.4194260968,ORURO,Vivienda y servicios básicos
2023-07-01,103.7511519,ORURO,Vivienda y servicios básicos
2023-08-01,104.3732434618,ORURO,Vivienda y servicios básicos
2023-09-01,104.5200600464,ORURO,Vivienda y servicios básicos
2023-10-01,104.3370778226,ORURO,Vivienda y servicios básicos
2023-11-01,103.8988327,ORURO,Vivienda y servicios básicos
2023-12-01,103.683491583,ORURO,Vivienda y servicios básicos
2024-01-01,103.5188531169,ORURO,Vivienda y servicios básicos
2024-02-01,103.6105707,ORURO,Vivienda y servicios básicos
2024-03-01,103.3126994941,ORURO,Vivienda y servicios básicos
2024-04-01,103.9911138068,ORURO,Vivienda y servicios básicos
2024-05-01,105.3973459199,ORURO,Vivienda y servicios básicos
2024-06-01,104.6599185007,ORURO,Vivienda y servicios básicos
2024-07-01,104.6510880126,ORURO,Vivienda y servicios básicos
2024-08-01,104.7471153971,ORURO,Vivienda y servicios básicos
2024-09-01,105.3203922355,ORURO,Vivienda y servicios básicos
2024-10-01,105.6819150662,ORURO,Vivienda y servicios básicos
2024-11-01,105.8045044188,ORURO,Vivienda y servicios básicos
2024-12-01,106.3447529974,ORURO,Vivienda y servicios básicos
2025-01-01,107.0694737833,ORURO,Vivienda y servicios básicos
2025-02-01,107.6112619109,ORURO,Vivienda y servicios básicos
2025-03-01,108.7718923633,ORURO,Vivienda y servicios básicos
2025-04-01,109.7597306742,ORURO,Vivienda y servicios básicos
2025-05-01,110.4381513739,ORURO,Vivienda y servicios básicos
2025-06-01,110.9448173701,ORURO,Vivienda y servicios básicos
2025-07-01,113.3053500552,ORURO,Vivienda y servicios básicos
2025-08-01,114.6544240352,ORURO,Vivienda y servicios básicos
2025-09-01,115.1238757241,ORURO,Vivienda y servicios básicos
2025-10-01,115.5099065897,ORURO,Vivienda y servicios básicos
2025-11-01,115.313468012,ORURO,Vivienda y servicios básicos
2025-12-01,117.720285581,ORURO,Vivienda y servicios básicos
2026-01-01,119.0344299073,ORURO,Vivienda y servicios básicos
